-40.62 108.73 3.73365 0.195807 7702.06 0.000366404 0.541561
-40.62 108.73 3.73365 2.15384 6256.58 0.0170108 0.488071
-40.6287 108.724 3.73392 0.241088 7666.94 0.000477392 0.540324
-40.6555 108.706 3.73449 0.625195 7372.19 0.00194976 0.529815
-40.6952 108.679 3.73479 0.424655 7525.34 0.00106115 0.535306
-40.7705 108.628 3.73487 0.601678 7390.07 0.00183227 0.530459
-40.8652 108.564 3.73494 0.815175 7228.57 0.00303304 0.524615
-40.9913 108.479 3.73457 1.06368 7042.85 0.00481213 0.51781
-41.1574 108.367 3.73475 1.40104 6794.59 0.00785749 0.508588
-41.4342 108.179 3.73531 1.90052 6435.2 0.0136457 0.494959
-41.8351 107.905 3.73668 2.45633 6046.67 0.0215809 0.479833
-42.2834 107.596 3.73923 2.93775 5719.73 0.0290583 0.466764
-42.7504 107.269 3.7433 3.348 5448 0.034953 0.455641
-43.3963 106.808 3.7511 3.82288 5141.19 0.0397139 0.44275
-44.0497 106.329 3.76075 4.23432 4881.22 0.0395576 0.431468
-45.6051 105.139 3.78753 5.06193 4379.79 0.0304075 0.408751
-46.2531 104.624 3.79921 5.19243 4302.58 0.022844 0.405119
-47.02 104.004 3.80939 5.64186 4044.52 0.014436 0.392751
-47.9141 103.273 3.81979 5.93327 3881.32 0.00443339 0.384727
-48.7574 102.578 3.82566 6.13803 3768.75 -0.00305948 0.379102
-49.538 101.935 3.82832 6.39804 3628.5 -0.00841126 0.371984
-50.4516 101.186 3.82852 6.73115 3452.83 -0.0124208 0.362876
-51.5101 100.326 3.82588 6.99182 3318.41 -0.0140971 0.355751
-52.3894 99.6194 3.82174 7.19002 3218 -0.0134035 0.350333
-53.5281 98.7171 3.81496 7.39118 3117.66 -0.0104279 0.34483
-54.5895 97.8873 3.80809 7.5552 3037.02 -0.00626043 0.340342
-55.6847 97.0402 3.80317 7.80554 2916.04 -0.00236071 0.333493
-56.9356 96.079 3.79879 7.9918 2827.65 0.00204489 0.328397
-58.09 95.1942 3.79596 8.15459 2751.51 0.00585059 0.323944
-59.4008 94.1877 3.79609 8.34523 2663.68 0.00841382 0.318731
-60.6026 93.2594 3.79895 8.50772 2589.93 0.009128 0.314288
-61.9592 92.2017 3.80316 8.67678 2514.34 0.0124598 0.309667
-63.1973 91.2259 3.80718 8.82282 2449.9 0.0125299 0.305674
-64.5892 90.1141 3.81391 8.9768 2382.84 0.0108349 0.301462
-66.137 88.8569 3.82299 9.13501 2314.9 0.00738836 0.297134
-67.5585 87.6845 3.83027 9.27333 2256.32 0.00444879 0.293351
-68.8498 86.608 3.83498 9.39341 2206.08 0.00277813 0.290067
-70.445 85.269 3.83988 9.52706 2150.84 0.00132568 0.286412
-71.6169 84.2807 3.8419 9.62243 2111.86 0.00136721 0.283803
-72.9476 83.1561 3.84279 9.72289 2071.17 0.00252466 0.281056
-74.2908 82.0189 3.84425 9.8205 2032.02 0.00363982 0.278386
-75.4943 80.9973 3.84534 9.90226 1999.52 0.0049924 0.27615
-76.5539 80.0948 3.84637 9.9709 1972.43 0.00625782 0.274273
-77.9238 78.9221 3.84934 10.0555 1939.31 0.00700724 0.271961
-78.841 78.1322 3.85154 10.1096 1918.31 0.00625022 0.270481
-80.2219 76.9348 3.85528 10.1904 1887.08 0.00688596 0.268271
-81.454 75.8581 3.85896 10.256 1861.9 0.00725016 0.266475
-82.6896 74.77 3.86281 10.3187 1838.02 0.00751827 0.264761
-83.9282 73.6703 3.86687 10.3791 1815.15 0.00764048 0.263109
-85.3244 72.4193 3.87168 10.4438 1790.83 0.0075989 0.26134
-86.412 71.4362 3.87552 10.493 1772.42 0.00746889 0.259994
-87.6563 70.3019 3.87998 10.5464 1752.57 0.00724759 0.258534
-88.9017 69.1565 3.88443 10.5978 1733.58 0.00700079 0.257129
-90.3039 67.855 3.88937 10.6531 1713.23 0.00674828 0.255616
-91.8629 66.3932 3.89472 10.712 1691.71 0.00654717 0.254005
-93.1107 65.2123 3.89888 10.7569 1675.38 0.00682622 0.252777
-94.2027 64.1709 3.90244 10.7943 1661.85 0.00677862 0.251754
-95.4506 62.9717 3.90653 10.8354 1647.04 0.00673403 0.250629
-96.5424 61.9145 3.91014 10.8701 1634.62 0.00670273 0.249682
-97.7895 60.6974 3.91427 10.9081 1621.04 0.00669818 0.248643
-98.8802 59.6247 3.91788 10.9401 1609.65 0.00672976 0.247767
-100.126 58.3903 3.922 10.9753 1597.19 0.00680864 0.246806
-101.525 56.9909 3.92666 11.0131 1583.83 0.00694749 0.245771
-102.613 55.8946 3.93032 11.0415 1573.83 0.00707863 0.244994
-103.699 54.7915 3.93403 11.0686 1564.32 0.00721039 0.244253
-105.093 53.3633 3.93891 11.1022 1552.58 0.00737271 0.243334
-106.484 51.924 3.94389 11.1344 1541.35 0.0075157 0.242452
-107.871 50.4735 3.949 11.1652 1530.69 0.0117713 0.241614
-109.255 49.0118 3.95426 11.1945 1520.55 0.0120333 0.240812
-110.327 47.8659 3.95942 11.2162 1513.07 0.0114084 0.24022
-111.545 46.5455 3.9663 11.24 1504.86 0.00980747 0.239568
-112.908 45.0464 3.97432 11.2657 1496.01 0.0074737 0.238863
-113.812 44.0395 3.97941 11.2822 1490.35 0.00590187 0.238411
-114.862 42.8582 3.9846 11.3008 1484.01 0.00442009 0.237903
-116.209 41.3304 3.98997 11.3238 1476.18 0.00328743 0.237273
-117.403 39.9652 3.99366 11.3434 1469.53 0.0030338 0.236737
-118.744 38.4227 3.99684 11.3644 1462.42 0.00356422 0.236162
-119.934 37.0464 3.99913 11.3823 1456.39 0.00463128 0.235675
-121.124 35.6651 4.00139 11.3994 1450.6 0.00599078 0.235206
-123.496 32.8869 4.00682 11.432 1439.89 0.0119834 0.234319
-124.678 31.4891 4.0102 11.4474 1434.62 0.0145263 0.233898
-125.707 30.2591 4.01488 11.4598 1430.41 0.0155049 0.233558
-126.874 28.843 4.02239 11.4735 1425.79 0.0149045 0.233184
-128.172 27.2354 4.0325 11.4883 1420.78 0.0125835 0.232776
-129.456 25.6121 4.04313 11.5027 1415.96 0.00926497 0.232383
-130.725 23.9744 4.053 11.5164 1411.38 0.005844 0.232007
-131.983 22.3249 4.06103 11.5295 1407.03 0.00320429 0.231648
-133.371 20.4816 4.06745 11.5434 1402.42 0.00173008 0.231266
-134.614 18.8157 4.07128 11.5553 1398.5 0.00179223 0.23094
-135.993 16.9592 4.0739 11.5679 1394.33 0.00218852 0.230594
-137.507 14.9118 4.07587 11.581 1390.03 0.00485925 0.230236
-138.882 13.046 4.0776 11.5923 1386.32 0.00819965 0.229927
-139.979 11.5493 4.07983 11.6008 1383.54 0.0109146 0.229695
-141.478 9.48215 4.0854 11.6118 1379.95 0.0136684 0.229395
-142.827 7.59076 4.09292 11.6213 1376.84 0.0149751 0.229136
-144.159 5.68495 4.10267 11.6303 1373.88 0.0149702 0.228889
-145.471 3.76295 4.11393 11.6388 1371.07 0.014646 0.228655
-146.889 1.62937 4.12706 11.6478 1368.11 0.0127113 0.228408
-148.154 -0.327609 4.13901 11.6555 1365.58 0.010727 0.228195
-149.151 -1.90412 4.14792 11.6615 1363.64 0.00949318 0.228031
-150.381 -3.88667 4.15773 11.6686 1361.36 0.00888812 0.227838
-151.595 -5.88083 4.16625 11.6753 1359.2 0.00940124 0.227654
-152.913 -8.08652 4.17475 11.6823 1356.94 0.0110572 0.227462
-154.095 -10.1024 4.18241 11.6883 1355.01 0.0131541 0.227298
-155.029 -11.723 4.18914 11.6928 1353.56 0.0148262 0.227175
-155.837 -13.1475 4.1958 11.6965 1352.36 0.0160068 0.227073
-156.746 -14.7835 4.20445 11.7006 1351.05 0.0168667 0.226963
-157.75 -16.6352 4.21537 11.7049 1349.62 0.0171717 0.226842
-158.517 -18.084 4.22451 11.7082 1348.64 0.022962 0.226762
-159.376 -19.7491 4.23546 11.7118 1347.41 0.0225088 0.226663
-160.11 -21.2155 4.24666 11.7145 1346.46 0.0206541 0.226587
-160.926 -22.9029 4.26066 11.7178 1345.34 0.0171948 0.226495
-161.622 -24.3888 4.27283 11.7207 1344.36 0.0137496 0.226413
-162.493 -26.3107 4.287 11.7244 1343.15 0.00980722 0.226309
-163.248 -28.0282 4.29772 11.7276 1342.14 0.00728503 0.226221
-164.081 -29.9682 4.30714 11.7309 1341.1 0.00621349 0.226126
-164.72 -31.4815 4.31275 11.7334 1340.34 0.0145544 0.226067
-165.352 -32.9981 4.31744 11.7358 1339.55 0.0163278 0.226002
-166.061 -34.7368 4.32458 11.738 1338.8 0.0172784 0.225938
-166.754 -36.4825 4.33377 11.7403 1338.05 0.0169037 0.225873
-167.678 -38.8952 4.34829 11.7434 1337.05 0.0151349 0.225784
-168.564 -41.3221 4.36343 11.7465 1336.07 0.012985 0.225695
-169.264 -43.3176 4.37526 11.7489 1335.52 0.0201321 0.22564
-170.017 -45.5438 4.38713 11.7515 1334.61 0.0208511 0.225566
-170.738 -47.7808 4.4012 11.7534 1333.95 0.0200039 0.225507
-171.357 -49.8041 4.41567 11.7553 1333.33 0.0180081 0.225449
-172.009 -52.0631 4.43208 11.7575 1332.7 0.0156962 0.225385
-172.567 -54.1049 4.44609 11.7594 1332.16 0.0144774 0.225327
-173.04 -55.926 4.45748 11.761 1331.73 0.0145893 0.225278
-173.551 -57.9807 4.46917 11.7628 1331.29 0.0162467 0.225227
-174.038 -60.0413 4.48033 11.7644 1330.92 0.0193041 0.225181
-174.552 -62.3376 4.49333 11.7659 1330.56 0.0236762 0.225136
-174.984 -64.4109 4.5066 11.7671 1330.3 0.0278104 0.225104
-175.342 -66.2595 4.52051 11.7679 1330.12 0.0309801 0.22508
-175.707 -68.346 4.5389 11.7686 1329.77 0.0370572 0.225068
-176.029 -70.4398 4.55999 11.7692 1329.59 0.0368585 0.225044
-176.272 -72.3071 4.5817 11.7694 1329.53 0.0348737 0.22503
-176.513 -74.6486 4.61091 11.7703 1329.26 0.0310899 0.224996
-176.688 -76.9962 4.63996 11.7714 1329.31 0.0339195 0.224987
-176.789 -79.1128 4.66481 11.7725 1328.8 0.031987 0.224944
-176.835 -80.9958 4.68682 11.7732 1328.58 0.0302984 0.224916
-176.838 -83.115 4.71113 11.7742 1328.35 0.0289041 0.224881
-176.8 -84.9986 4.73191 11.7751 1328.2 0.0286288 0.224851
-176.699 -87.3515 4.75666 11.7761 1328.07 0.0299264 0.224818
-176.524 -89.9363 4.78305 11.7771 1327.99 0.033283 0.224789
-176.304 -92.2815 4.80735 11.7777 1327.9 0.0460918 0.224802
-176.023 -94.6201 4.83372 11.7773 1327.94 0.0490606 0.224802
-175.703 -96.7156 4.86348 11.7762 1328.27 0.0481186 0.224824
-175.313 -98.7989 4.89743 11.7757 1328.36 0.0444691 0.224824
-174.905 -100.638 4.92871 11.776 1328.11 0.0452081 0.224824
-174.38 -102.692 4.96292 11.7767 1327.87 0.0393771 0.224787
-173.353 -106.072 5.01896 11.7774 1327.99 0.0308582 0.224751
-172.732 -107.851 5.0468 11.7784 1327.99 0.0282604 0.224719
-171.811 -110.273 5.07889 11.7799 1328.05 0.0300949 0.224684
-170.823 -112.669 5.10668 11.7808 1328.16 0.036956 0.224668
-169.868 -114.823 5.13147 11.7811 1328.28 0.0456897 0.22467
-168.853 -116.949 5.15947 11.7804 1328.95 0.0577243 0.224723
-167.654 -119.246 5.19729 11.7786 1329.32 0.0642366 0.22478
-166.225 -121.685 5.24911 11.776 1329.79 0.0642931 0.224855
-165.194 -123.261 5.28854 11.7746 1329.89 0.0602632 0.22489
-163.815 -125.17 5.34025 11.7741 1329.38 0.0479544 0.224878
-162.342 -127.007 5.3908 11.7751 1328.98 0.0378503 0.224851
-160.63 -128.952 5.43913 11.777 1328.56 0.0300809 0.224806
-159.171 -130.49 5.47218 11.7786 1328.3 0.0274328 0.22477
-157.671 -131.988 5.49916 11.78 1328.17 0.0319385 0.224753
