Listening to port 4567

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

-40.62 108.73 3.73365 0.195807 1449.13 0.00012162 1
-40.62 108.73 3.73365 2.34963 1143.29 0.00263905 1
-40.6345 108.72 3.73371 0.312861 1431.54 0.000176119 1
-40.6931 108.681 3.73363 0.704884 1373.46 0.000426389 1
-40.8286 108.59 3.73341 1.06037 1321.95 0.000746543 1
-41.0348 108.451 3.73355 1.66203 1237.09 0.00149422 1
-41.344 108.243 3.73365 2.42093 1134.35 0.00282672 1
-41.779 107.95 3.7339 3.31979 1018.8 0.00498625 1
-42.3495 107.564 3.73453 4.22572 908.993 0.00777749 1
-43.1386 107.029 3.73604 5.15219 803.388 0.0111174 1
-43.8822 106.522 3.73832 5.93221 719.307 0.0140085 1
-46.3055 104.838 3.74931 7.96523 519.62 0.0199079 1
-47.5422 103.962 3.75572 8.78697 447.583 0.0209368 1
-48.7338 103.1 3.76454 9.50583 387.496 0.0203461 1
-50.1725 102.034 3.77693 10.2969 325.161 0.018185 1
-52.0641 100.59 3.79376 11.2462 256.756 0.0140937 1
-54.2849 98.8347 3.81264 12.2562 192.652 0.00864096 1
-56.6616 96.8914 3.82996 13.2415 139.537 0.00317613 1
-59.1908 94.7664 3.84339 14.2027 96.9547 -0.00124848 1
-61.645 92.6693 3.85083 15.0629 66.0629 -0.00283206 1
-64.2334 90.4415 3.85349 15.9036 42.1503 -0.00355487 1
-67.471 87.6556 3.85217 16.8728 21.6827 -0.0024491 1
-70.9053 84.7177 3.84813 17.8161 8.83543 0.00034411 1
-73.6808 82.3604 3.84471 18.5246 3.74506 0.00327852 1
-76.8625 79.6692 3.84287 19.2871 1.76493 0.00664906 1
-80.7837 76.3486 3.84481 20.1661 2.04485 0.0104796 -0.999999
-84.8581 72.8607 3.85252 21.0214 3.54347 0.0133789 -1
-87.8761 70.2293 3.86217 19.21 3.7044 0.014522 1
-91.1072 67.338 3.8774 17.109 20.2996 0.014409 1
-94.3706 64.3092 3.89699 17.5478 13.4755 0.0125133 1
-97.216 61.5624 3.91617 18.3319 5.33091 0.00974386 1
-100.398 58.3681 3.9373 19.1675 1.44826 0.00629199 1
-103.38 55.261 3.95497 19.9154 0.753749 0.00335144 0.999996
-105.868 52.5966 3.96697 20.5148 1.16443 0.00156076 -1
-108.401 49.8295 3.97595 21.1031 2.08355 0.0016036 -1
-111.094 46.8447 3.98241 19.2897 1.61026 0.00150246 1
-113.993 43.5953 3.98692 17.1865 16.9923 0.00223082 1
-116.491 40.7735 3.98963 17.4761 13.1809 0.00394436 1
-119.092 37.8151 3.99249 18.2624 5.87359 0.0062504 1
-125.369 30.5751 4.00334 19.9837 3.19672 0.0139895 0.999911
-127.741 27.791 4.00911 20.5818 4.25475 0.0164851 -1
-130.426 24.5774 4.02089 21.2326 6.42924 0.0178533 -1
-132.732 21.738 4.03606 19.5936 5.37295 0.0176102 1
-135.026 18.8093 4.05501 17.7301 13.4916 0.0162005 1
-136.988 16.204 4.07328 18.4021 6.88253 0.0135286 1
-139.41 12.8453 4.09695 19.1671 2.99357 0.0102066 1
-142.517 8.29565 4.12567 20.1159 2.01406 0.00631338 -0.999999
-145.2 4.15801 4.14728 20.9075 3.40431 0.00409674 -1
-147.704 0.139387 4.16325 18.7454 5.49778 0.00321885 1
-150.063 -3.75726 4.17377 16.43 33.7368 0.00388146 1
-152.285 -7.505 4.18051 17.2029 21.0219 0.00752072 1
-154.424 -11.1674 4.1864 18.0662 12.1776 0.0122564 1
-156.637 -15.0238 4.19511 18.9083 9.01414 0.017407 1
-159.277 -19.778 4.21269 19.8641 8.96487 0.0232193 1
-162.117 -25.1979 4.24303 20.8571 11.2962 0.0259836 -1
-163.972 -29.0129 4.27097 21.5015 13.757 0.025872 -1
-165.499 -32.3886 4.29953 19.8547 11.5794 0.0257889 1
-166.95 -35.8732 4.33114 18.0797 15.6071 0.0230231 1
-168.223 -39.2285 4.36204 18.24 12.68 0.0197148 1
-169.551 -43.1129 4.39679 19.0083 8.00863 0.01807 1
-170.798 -47.1989 4.43011 19.7594 7.66801 0.0148653 0.999999
-171.96 -51.4793 4.46123 20.4934 10.2058 0.0131368 -1
-173.035 -55.9464 4.48942 21.2108 16.214 0.0137072 -1
-173.808 -59.5172 4.50942 19.5728 17.9379 0.0155219 0.999999
-174.587 -63.5141 4.53014 17.6331 29.778 0.0190248 1
-175.181 -66.9293 4.5477 17.587 31.8121 0.0235296 1
-175.673 -70.1218 4.56637 18.2291 31.2456 0.0282454 1
-176.282 -74.9501 4.60088 19.1342 35.2311 0.0352698 1
-176.662 -79.2325 4.63841 19.8808 38.5661 0.0418653 0.999999
-176.857 -83.2767 4.68069 20.5435 43.2961 0.0460468 -1
-176.835 -88.3075 4.74388 21.3188 48.9534 0.0490536 -1
-176.571 -92.3604 4.8022 19.4935 47.8359 0.0503052 1
-176.059 -96.3804 4.86627 17.5007 57.2757 0.0487366 1
